nir,germ,gert,p,r,mismatchMin,mismatchMean,mismatchMax,NILhomozIntroMean,NILhetMean,PercNILsNoIntro
0.3,0.01,0.001,0.9,0.0009354391107092187,3.6788510212490435e-05,0.0011361518237290797,0.008292130201895344,0.031419061130945884,0.002054717991092541,0.0
0.3,0.01,0.01,0.1,0.00023385977767730469,3.310965919124139e-05,0.0012213785390546824,0.008395138030490317,0.029306527805927563,0.0035618143361240604,0.0
0.3,0.01,0.01,0.1,0.00046771955535460937,3.6788510212490435e-05,0.0012428385033453019,0.008350991818235329,0.028695244331498837,0.003490357181833772,0.0
0.3,0.01,0.01,0.1,0.0009354391107092187,3.6788510212490435e-05,0.0012601597602370162,0.008362028371299075,0.027944294600957265,0.0033929156078015624,0.0
0.3,0.01,0.01,0.25,0.00023385977767730469,2.9430808169992348e-05,0.0011991521474679692,0.00838042262640532,0.029798282949543453,0.0030590158141178547,0.0
0.3,0.01,0.01,0.25,0.00046771955535460937,2.9430808169992348e-05,0.0012272033865049932,0.00838042262640532,0.029055128544924463,0.003042125941285605,0.0
0.3,0.01,0.01,0.25,0.0009354391107092187,2.9430808169992348e-05,0.0012482034944179567,0.008358349520277827,0.02834445466498288,0.0029986020382178845,0.0
0.3,0.01,0.01,0.5,0.00023385977767730469,3.310965919124139e-05,0.0011625169227146978,0.008468715050915298,0.030777245963320394,0.0027348601778373685,0.0
0.3,0.01,0.01,0.5,0.00046771955535460937,2.9430808169992348e-05,0.0011865827398120352,0.00838042262640532,0.03001200480192077,0.0027043284846406095,0.0
0.3,0.01,0.01,0.5,0.0009354391107092187,2.9430808169992348e-05,0.001212028126042341,0.008358349520277827,0.02939942210650494,0.00267054873897611,0.0
0.3,0.01,0.01,0.75,0.00023385977767730469,3.310965919124139e-05,0.0011240422724508015,0.008431926540702808,0.03178609105980054,0.002594544311230986,0.0
0.3,0.01,0.01,0.75,0.00046771955535460937,3.6788510212490435e-05,0.001148567945925795,0.008391459179469068,0.031062424969987994,0.0025744063859309955,0.0
0.3,0.01,0.01,0.75,0.0009354391107092187,3.6788510212490435e-05,0.0011758527576667258,0.008325239861086586,0.03031082562895288,0.002534130535331015,0.0
0.3,0.01,0.01,0.9,0.00023385977767730469,3.310965919124139e-05,0.0010949180351992466,0.008439284242745307,0.032619541323022715,0.00251594144151167,0.0
0.3,0.01,0.01,0.9,0.00046771955535460937,3.6788510212490435e-05,0.0011139254321423668,0.008373064924362824,0.031948493683187563,0.002541925861253592,0.0
0.3,0.01,0.01,0.9,0.0009354391107092187,3.6788510212490435e-05,0.0011421299566386092,0.008314203308022837,0.031262505002000805,0.0025347801458245637,0.0
0.5,0.0001,0.0001,0.1,0.00023385977767730469,7.357702042498087e-06,0.0009017783565836718,0.00873359232444523,0.03907082313444859,0.00527353798662322,0.0
0.5,0.0001,0.0001,0.1,0.00046771955535460937,7.357702042498087e-06,0.0009247711754664783,0.008744628877508976,0.038445248229161795,0.005209226547761962,0.0
0.5,0.0001,0.0001,0.1,0.0009354391107092187,1.103655306374713e-05,0.0009535888417995959,0.008685767261168991,0.037615695628900915,0.0050500719768426855,0.0
0.5,0.0001,0.0001,0.25,0.00023385977767730469,7.357702042498087e-06,0.0008970265073478919,0.008726234622402731,0.03923972186277108,0.005209876158255511,0.0
0.5,0.0001,0.0001,0.25,0.00046771955535460937,7.357702042498087e-06,0.0009203258971491358,0.008744628877508976,0.03854009136121981,0.005166352255187789,0.0
0.5,0.0001,0.0001,0.25,0.0009354391107092187,1.103655306374713e-05,0.0009483771361861597,0.008685767261168991,0.037748216169584715,0.0049883589799556175,0.0
0.5,0.0001,0.0001,0.5,0.00023385977767730469,7.357702042498087e-06,0.0008890556634685189,0.008737271175466478,0.039451494883667754,0.005084501333000732,0.0
0.5,0.0001,0.0001,0.5,0.00046771955535460937,7.357702042498087e-06,0.0009137346224027312,0.008751986579551474,0.03882656958887451,0.005068261070662031,0.0
0.5,0.0001,0.0001,0.5,0.0009354391107092187,1.103655306374713e-05,0.0009422457178174113,0.008704161516275238,0.03790412268803626,0.004928594814549196,0.0
0.5,0.0001,0.0001,0.75,0.00023385977767730469,7.357702042498087e-06,0.0008916615162752368,0.008751986579551474,0.03925726134609688,0.005186490180487779,0.0
0.5,0.0001,0.0001,0.75,0.00046771955535460937,7.357702042498087e-06,0.0009189463280161672,0.008744628877508976,0.03866871423894233,0.005269640323661932,0.0
0.5,0.0001,0.0001,0.75,0.0009354391107092187,1.103655306374713e-05,0.0009440851433280356,0.008678409559126493,0.037884634373229815,0.005040327819439464,0.0
0.5,0.0001,0.0001,0.9,0.00023385977767730469,3.6788510212490435e-06,0.0008869096670394569,0.008748307728530224,0.03947423125094194,0.005059166523752358,0.0
0.5,0.0001,0.0001,0.9,0.00046771955535460937,3.6788510212490435e-06,0.0009138879078619497,0.008748307728530224,0.03883306569380999,0.005221569147139375,0.0
0.5,0.0001,0.0001,0.9,0.0009354391107092187,7.357702042498087e-06,0.0009427055741950673,0.008682088410147743,0.038034694397239416,0.00500135118982658,0.0
0.5,0.0001,0.001,0.1,0.00023385977767730469,7.357702042498087e-06,0.0009171069025055428,0.008785096238742716,0.03859465864267785,0.005762045077771369,0.0
0.5,0.0001,0.001,0.1,0.00046771955535460937,7.357702042498087e-06,0.0009382602958777249,0.008766701983636471,0.03803924167069426,0.005663953893245611,0.0
0.5,0.0001,0.001,0.1,0.0009354391107092187,1.103655306374713e-05,0.0009653918221594365,0.008700482665253988,0.037276598951268815,0.005452830482842487,0.0
0.5,0.0001,0.001,0.25,0.00023385977767730469,7.357702042498087e-06,0.0009137346224027312,0.008785096238742716,0.038731076846322945,0.005720470006184292,0.0
0.5,0.0001,0.001,0.25,0.00046771955535460937,7.357702042498087e-06,0.0009336617321011636,0.008781417387721467,0.038152923507065166,0.005615882716723052,0.0
0.5,0.0001,0.001,0.25,0.0009354391107092187,1.103655306374713e-05,0.0009594136892499068,0.008700482665253988,0.03740652104997843,0.005394365538423162,0.0
0.5,0.0001,0.001,0.5,0.00023385977767730469,7.357702042498087e-06,0.0009082163458708578,0.008781417387721467,0.0389305072678422,0.005637319863010138,0.0
0.5,0.0001,0.001,0.5,0.00046771955535460937,7.357702042498087e-06,0.0009296763101614771,0.008792453940785214,0.038353653149571516,0.005578205308097265,0.0
0.5,0.0001,0.001,0.5,0.0009354391107092187,1.103655306374713e-05,0.0009551216963917829,0.008711519218317735,0.03753449431720741,0.005362534624239306,0.0
0.5,0.0001,0.001,0.75,0.00023385977767730469,7.357702042498087e-06,0.0009002455019914848,0.008766701983636471,0.03905068520914859,0.005454129703829583,0.0
0.5,0.0001,0.001,0.75,0.00046771955535460937,7.357702042498087e-06,0.0009256908882217906,0.008777738536700217,0.03846408693347469,0.005538579067990833,0.0
0.5,0.0001,0.001,0.75,0.0009354391107092187,1.103655306374713e-05,0.000951289559911315,0.008696803814232738,0.03768455434121701,0.005314463447716748,0.0
0.5,0.0001,0.001,0.9,0.00023385977767730469,3.6788510212490435e-06,0.0008974863637255478,0.008763023132615221,0.039185154581313046,0.00537487722361672,0.0
0.5,0.0001,0.001,0.9,0.00046771955535460937,3.6788510212490435e-06,0.0009235448917927286,0.008763023132615221,0.038594658642677845,0.005530134131574708,0.0
0.5,0.0001,0.001,0.9,0.0009354391107092187,7.357702042498087e-06,0.0009499099907783467,0.008700482665253988,0.037799535398575015,0.005317061889690941,0.0
0.5,0.0001,0.01,0.1,0.00023385977767730469,7.357702042498087e-06,0.0009224718935781978,0.008785096238742716,0.038401724326094074,0.0061017913658970085,0.0
0.5,0.0001,0.01,0.1,0.00046771955535460937,7.357702042498087e-06,0.0009420924323581926,0.00877405968567897,0.03786384683743627,0.0059731684881744905,0.0
0.5,0.0001,0.01,0.1,0.0009354391107092187,1.103655306374713e-05,0.0009701436713952165,0.008722555771381481,0.03708951112912697,0.00572111961667784,0.0
0.5,0.0001,0.01,0.25,0.00023385977767730469,7.357702042498087e-06,0.000918026615260855,0.008785096238742716,0.0385589300655327,0.005988759140019645,0.0
0.5,0.0001,0.01,0.25,0.00046771955535460937,7.357702042498087e-06,0.0009365741558263191,0.00877405968567897,0.03799506815713298,0.005880923798090665,0.0
0.5,0.0001,0.01,0.25,0.0009354391107092187,1.103655306374713e-05,0.0009663115349147489,0.008722555771381481,0.03723372465869465,0.00561328427474886,0.0
0.5,0.0001,0.01,0.5,0.00023385977767730469,7.357702042498087e-06,0.0009145010496988248,0.008799811642827712,0.038696647490164895,0.005934841469055155,0.0
0.5,0.0001,0.01,0.5,0.00046771955535460937,7.357702042498087e-06,0.0009330485902642886,0.008792453940785214,0.038176959095326445,0.005862085093777771,0.0
0.5,0.0001,0.01,0.5,0.0009354391107092187,1.103655306374713e-05,0.0009607932583828751,0.00873359232444523,0.037361697925923615,0.005594445570435966,0.0
0.5,0.0001,0.01,0.75,0.00023385977767730469,7.357702042498087e-06,0.000906376920360233,0.008785096238742716,0.03879149062222292,0.005753600141355244,0.0
0.5,0.0001,0.01,0.75,0.00046771955535460937,7.357702042498087e-06,0.0009299828810799144,0.008777738536700217,0.03826400690146189,0.005810765864787473,0.0
0.5,0.0001,0.01,0.75,0.0009354391107092187,1.103655306374713e-05,0.0009583406910353759,0.008718876920360233,0.0374532930055139,0.005573658034642429,0.0
0.5,0.0001,0.01,0.9,0.00023385977767730469,3.6788510212490435e-06,0.000904230923931171,0.008781417387721467,0.03890452284810028,0.005696434417923013,0.0
0.5,0.0001,0.01,0.9,0.00046771955535460937,3.6788510212490435e-06,0.0009290631683246023,0.008781417387721467,0.03836274769648119,0.005807517812319733,0.0
0.5,0.0001,0.01,0.9,0.0009354391107092187,7.357702042498087e-06,0.0009565012655247514,0.008722555771381481,0.03756112834744287,0.00557625647661662,0.0
0.5,0.001,0.0001,0.1,0.00023385977767730469,7.357702042498087e-06,0.0009154207624541372,0.008755665430572724,0.03855373318158432,0.005124777183600712,0.0
0.5,0.001,0.0001,0.1,0.00046771955535460937,7.357702042498087e-06,0.0009443917142464732,0.00877038083465772,0.03786384683743627,0.0052702899341554805,0.0
0.5,0.001,0.0001,0.1,0.0009354391107092187,1.103655306374713e-05,0.0009755086624678714,0.008707840367296486,0.03699077033410767,0.005081253280532993,0.0
0.5,0.001,0.0001,0.25,0.00023385977767730469,7.357702042498087e-06,0.0009079097749524202,0.008755665430572724,0.038714186973490695,0.004957827286758859,0.0
0.5,0.001,0.0001,0.25,0.00046771955535460937,7.357702042498087e-06,0.0009315157356721014,0.008748307728530224,0.038051584270071666,0.004918201046652427,0.0
0.5,0.001,0.0001,0.25,0.0009354391107092187,1.103655306374713e-05,0.0009695305295583416,0.008689446112190241,0.03707197164580118,0.004922098709613716,0.0
0.5,0.001,0.0001,0.5,0.00023385977767730469,7.357702042498087e-06,0.0008965666509702356,0.008755665430572724,0.03897922805485831,0.004813613757191189,0.0
0.5,0.001,0.0001,0.5,0.00046771955535460937,7.357702042498087e-06,0.0009175667588831988,0.008748307728530224,0.03838548406375537,0.004733711666484776,0.0
0.5,0.001,0.0001,0.5,0.0009354391107092187,1.103655306374713e-05,0.0009542019836364706,0.008674730708105245,0.03736949325184619,0.004553119949278412,0.0
0.5,0.001,0.0001,0.75,0.00023385977767730469,7.357702042498087e-06,0.0008806249632114897,0.008748307728530224,0.03932287200594523,0.004634970871465469,0.0
0.5,0.001,0.0001,0.75,0.00046771955535460937,7.357702042498087e-06,0.0009066834912786706,0.008726234622402731,0.03871093892102295,0.004594695020865489,0.0
0.5,0.001,0.0001,0.75,0.0009354391107092187,1.103655306374713e-05,0.0009391800086330371,0.008663694155041498,0.037798236177587916,0.004386819662930107,0.0
0.5,0.001,0.0001,0.9,0.00023385977767730469,7.357702042498087e-06,0.0008726541193321168,0.00873359232444523,0.0395872634768193,0.004483611626468769,0.0
0.5,0.001,0.0001,0.9,0.00046771955535460937,7.357702042498087e-06,0.0008985593619400791,0.008729913473423981,0.038966235844987346,0.00445307993327201,0.0
0.5,0.001,0.0001,0.9,0.0009354391107092187,1.103655306374713e-05,0.0009244646045480408,0.008671051857083995,0.03821658533543287,0.004267291332117263,0.0
0.5,0.001,0.001,0.1,0.00023385977767730469,7.357702042498087e-06,0.000916033904291012,0.008755665430572724,0.03851605577295853,0.005154009655810376,0.0
0.5,0.001,0.001,0.1,0.00046771955535460937,7.357702042498087e-06,0.0009443917142464732,0.00877038083465772,0.03786254761644918,0.00529042785945547,0.0
0.5,0.001,0.001,0.1,0.0009354391107092187,1.103655306374713e-05,0.0009768882316008398,0.008707840367296486,0.03695958903041736,0.005141017445939414,0.0
0.5,0.001,0.001,0.25,0.00023385977767730469,7.357702042498087e-06,0.0009076032040339827,0.008755665430572724,0.038695997879671346,0.004982512485513685,0.0
0.5,0.001,0.001,0.25,0.00046771955535460937,7.357702042498087e-06,0.0009345814448564756,0.008748307728530224,0.0379885720521975,0.005003300021307225,0.0
0.5,0.001,0.001,0.25,0.0009354391107092187,1.103655306374713e-05,0.0009701436713952166,0.008689446112190241,0.037034943847668936,0.004985760537981426,0.0
0.5,0.001,0.001,0.5,0.00023385977767730469,7.357702042498087e-06,0.000899019218317735,0.008755665430572724,0.038915566226490596,0.00485648804976536,0.0
0.5,0.001,0.001,0.5,0.00046771955535460937,7.357702042498087e-06,0.0009207857535267917,0.008748307728530224,0.038310778856997345,0.004826605967062149,0.0
0.5,0.001,0.001,0.5,0.0009354391107092187,1.103655306374713e-05,0.000957727549198501,0.008689446112190241,0.03724151998461722,0.0047291643930299394,0.0
0.5,0.001,0.001,0.75,0.00023385977767730469,7.357702042498087e-06,0.0008892089489277375,0.008740950026487728,0.03905458287210988,0.004898063121352437,0.0
0.5,0.001,0.001,0.75,0.00046771955535460937,7.357702042498087e-06,0.0009151141915356996,0.008740950026487728,0.038461488491500495,0.004889618184936312,0.0
0.5,0.001,0.001,0.75,0.0009354391107092187,1.103655306374713e-05,0.0009483771361861597,0.008678409559126493,0.03754228964312998,0.004703179973288016,0.0
0.5,0.001,0.001,0.9,0.00023385977767730469,7.357702042498087e-06,0.0008833841014774267,0.008766701983636471,0.039286493818306546,0.004844795060881496,0.0
0.5,0.001,0.001,0.9,0.00046771955535460937,7.357702042498087e-06,0.0009048440657680461,0.008722555771381481,0.03869015138522942,0.004770739464617015,0.0
0.5,0.001,0.001,0.9,0.0009354391107092187,1.103655306374713e-05,0.00093289530480507,0.008678409559126493,0.03793790243370076,0.004599891904813873,0.0
0.5,0.001,0.01,0.1,0.00023385977767730469,7.357702042498087e-06,0.0009315157356721016,0.008796132791806464,0.03808276557376197,0.00568084376607786,0.0
0.5,0.001,0.01,0.1,0.00046771955535460937,7.357702042498087e-06,0.0009543552690956894,0.008785096238742716,0.03753189587523321,0.005749052867900406,0.0
0.5,0.001,0.01,0.1,0.0009354391107092187,1.103655306374713e-05,0.0009859320736947438,0.008718876920360233,0.0366789572972046,0.005481413344558602,0.0
0.5,0.001,0.01,0.25,0.00023385977767730469,7.357702042498087e-06,0.0009258441736810095,0.008777738536700217,0.03824841624961673,0.005520389974171487,0.0
0.5,0.001,0.01,0.25,0.00046771955535460937,7.357702042498087e-06,0.0009443917142464732,0.008781417387721467,0.037670262910358944,0.005416452295203797,0.0
0.5,0.001,0.01,0.25,0.0009354391107092187,1.103655306374713e-05,0.00098164008083662,0.008718876920360233,0.0367439183465594,0.005335900594003836,0.0
0.5,0.001,0.01,0.5,0.00023385977767730469,7.357702042498087e-06,0.0009192528989346046,0.008777738536700217,0.03837573990635215,0.005484011786532795,0.0
0.5,0.001,0.01,0.5,0.00046771955535460937,7.357702042498087e-06,0.0009338150175603821,0.008763023132615221,0.03796193802196203,0.005235860577997432,0.0
0.5,0.001,0.01,0.5,0.0009354391107092187,1.103655306374713e-05,0.0009712166696097474,0.008707840367296486,0.03692840772672706,0.00509229665892331,0.0
0.5,0.001,0.01,0.75,0.00023385977767730469,7.357702042498087e-06,0.0008987126473992976,0.008763023132615221,0.03878109685432615,0.005255348892803875,0.0
0.5,0.001,0.01,0.75,0.00046771955535460937,7.357702042498087e-06,0.0009253843173033532,0.008748307728530224,0.038151624286078066,0.0052202699261522795,0.0
0.5,0.001,0.01,0.75,0.0009354391107092187,1.103655306374713e-05,0.000958187405576157,0.008700482665253988,0.03729218960311397,0.005046823924374944,0.0
0.5,0.001,0.01,0.9,0.00023385977767730469,7.357702042498087e-06,0.0008925812290305491,0.008763023132615221,0.038971432728935725,0.005197533558878096,0.0
0.5,0.001,0.01,0.9,0.00046771955535460937,7.357702042498087e-06,0.0009166470461278867,0.008751986579551474,0.03838353523227473,0.0051728483601232705,0.0
0.5,0.001,0.01,0.9,0.0009354391107092187,1.103655306374713e-05,0.0009462311397570976,0.008700482665253988,0.037591660040639636,0.005009146515749158,0.0
0.5,0.01,0.0001,0.1,0.00023385977767730469,7.357702042498087e-06,0.0009589538328722507,0.008711519218317735,0.0370628770988915,0.004963024170707244,0.0
0.5,0.01,0.0001,0.1,0.00046771955535460937,1.103655306374713e-05,0.000976734946141621,0.008748307728530224,0.03663088612068204,0.004881173248520187,0.0
0.5,0.01,0.0001,0.1,0.0009354391107092187,1.103655306374713e-05,0.0009943627739517728,0.00865265760197775,0.035994917447498484,0.004736310108458968,0.0
0.5,0.01,0.0001,0.25,0.00023385977767730469,7.357702042498087e-06,0.000946077854297879,0.008682088410147743,0.03744224962712358,0.004653159965284815,0.0
0.5,0.01,0.0001,0.25,0.00046771955535460937,7.357702042498087e-06,0.0009698371004767791,0.008737271175466478,0.03688943109711417,0.004563513717175182,0.0
0.5,0.01,0.0001,0.25,0.0009354391107092187,1.103655306374713e-05,0.0009802605117036516,0.008641621048914003,0.03638533335412087,0.0043497918647978666,0.0
0.5,0.01,0.0001,0.5,0.00023385977767730469,7.357702042498087e-06,0.0009197127553122608,0.008689446112190241,0.03817306143236515,0.004041876490856083,0.0
0.5,0.01,0.0001,0.5,0.00046771955535460937,7.357702042498087e-06,0.0009402530068475682,0.008729913473423981,0.03762868783877187,0.004037329217401246,0.0
0.5,0.01,0.0001,0.5,0.0009354391107092187,1.103655306374713e-05,0.0009606399729236567,0.00861586909176526,0.03678029653419809,0.0039398876433690356,0.0
0.5,0.01,0.0001,0.75,0.00023385977767730469,7.357702042498087e-06,0.0008965666509702357,0.008682088410147743,0.03871223814201005,0.0036897876033530294,0.0
0.5,0.01,0.0001,0.75,0.00046771955535460937,7.357702042498087e-06,0.0009203258971491357,0.008656336452998998,0.03794439853863624,0.003589097976853079,0.0
0.5,0.01,0.0001,0.75,0.0009354391107092187,1.103655306374713e-05,0.0009459245688386602,0.008601153687680264,0.03713108620071406,0.003538428358356329,0.0
0.5,0.01,0.0001,0.9,0.00023385977767730469,7.357702042498087e-06,0.000877865824945553,0.008707840367296486,0.039387183444806496,0.0032850802658725823,0.0
0.5,0.01,0.0001,0.9,0.00046771955535460937,7.357702042498087e-06,0.0009097492004630447,0.008685767261168991,0.03850501239456822,0.0032246664899726126,0.0
0.5,0.01,0.0001,0.9,0.0009354391107092187,1.103655306374713e-05,0.000938720152255381,0.008623226793807759,0.03756502601040416,0.0030817521813920373,0.0
0.5,0.01,0.001,0.1,0.00023385977767730469,7.357702042498087e-06,0.0009600268310867816,0.008711519218317735,0.0370628770988915,0.004982512485513686,0.0
0.5,0.01,0.001,0.1,0.00046771955535460937,1.103655306374713e-05,0.000977807944356152,0.008748307728530224,0.03663088612068204,0.004911704941716946,0.0
0.5,0.01,0.001,0.1,0.0009354391107092187,1.103655306374713e-05,0.0009957423430847412,0.00865265760197775,0.035978677185159784,0.004774637127578304,0.0
0.5,0.01,0.001,0.25,0.00023385977767730469,7.357702042498087e-06,0.000946077854297879,0.008682088410147743,0.03744224962712358,0.004653159965284815,0.0
0.5,0.01,0.001,0.25,0.00046771955535460937,7.357702042498087e-06,0.0009707568132320913,0.008737271175466478,0.036884234213165785,0.004572608264084854,0.0
0.5,0.01,0.001,0.25,0.0009354391107092187,1.103655306374713e-05,0.0009802605117036516,0.008641621048914003,0.03638208530165313,0.0043582368012139916,0.0
0.5,0.01,0.001,0.5,0.00023385977767730469,7.357702042498087e-06,0.0009200193262306984,0.008689446112190241,0.0381386320762071,0.00405941597418188,0.0
0.5,0.01,0.001,0.5,0.00046771955535460937,7.357702042498087e-06,0.0009402530068475682,0.008729913473423981,0.03762868783877187,0.004037329217401246,0.0
0.5,0.01,0.001,0.5,0.0009354391107092187,1.103655306374713e-05,0.0009606399729236567,0.00861586909176526,0.03678029653419809,0.0039398876433690356,0.0
0.5,0.01,0.001,0.75,0.00023385977767730469,7.357702042498087e-06,0.0008961067945925796,0.008682088410147743,0.03871223814201005,0.0036962837082885106,0.0
0.5,0.01,0.001,0.75,0.00046771955535460937,7.357702042498087e-06,0.0009203258971491357,0.008656336452998998,0.03794439853863624,0.003589097976853079,0.0
0.5,0.01,0.001,0.75,0.0009354391107092187,1.103655306374713e-05,0.0009463844252163164,0.008601153687680264,0.03711354671738826,0.003572857714514377,0.0
0.5,0.01,0.001,0.9,0.00023385977767730469,7.357702042498087e-06,0.0008774059685678968,0.008707840367296486,0.039291041091761375,0.0033766753454628606,0.0
0.5,0.01,0.001,0.9,0.00046771955535460937,7.357702042498087e-06,0.0009115886259736692,0.008700482665253988,0.038456291607552116,0.0033208088430177266,0.0
0.5,0.01,0.001,0.9,0.0009354391107092187,1.103655306374713e-05,0.000938720152255381,0.008623226793807759,0.03752669899128483,0.003222717658491968,0.0
0.5,0.01,0.01,0.1,0.00023385977767730469,7.357702042498087e-06,0.0009597202601683442,0.008711519218317735,0.03704468800507216,0.005065662628687839,0.0
0.5,0.01,0.01,0.1,0.00046771955535460937,1.103655306374713e-05,0.0009790342280299018,0.008748307728530224,0.0366126970268627,0.005043575871907204,0.0
0.5,0.01,0.01,0.1,0.0009354391107092187,1.103655306374713e-05,0.0009975817685953655,0.00865265760197775,0.035920861851234005,0.004916901825665332,0.0
0.5,0.01,0.01,0.25,0.00023385977767730469,7.357702042498087e-06,0.0009473041379716287,0.008682088410147743,0.03743510391169455,0.004733062055991228,0.0
0.5,0.01,0.01,0.25,0.00046771955535460937,7.357702042498087e-06,0.0009716765259874036,0.008737271175466478,0.03686604511934644,0.004674597111571901,0.0
0.5,0.01,0.01,0.25,0.0009354391107092187,1.103655306374713e-05,0.0009851656463986502,0.008641621048914003,0.036279446843672535,0.004543375791875192,0.0
0.5,0.01,0.01,0.5,0.00023385977767730469,7.357702042498087e-06,0.0009243113190888222,0.008696803814232738,0.038017804524407166,0.004295874193833377,0.0
0.5,0.01,0.01,0.5,0.00046771955535460937,7.357702042498087e-06,0.0009463844252163165,0.00873359232444523,0.037468883657359044,0.004299122246301118,0.0
0.5,0.01,0.01,0.5,0.0009354391107092187,1.103655306374713e-05,0.0009646253948633429,0.008626905644829007,0.036697796001517485,0.00414711339081087,0.0
0.5,0.01,0.01,0.75,0.00023385977767730469,7.357702042498087e-06,0.0009051506366864834,0.008685767261168991,0.0384601892705134,0.004004199082230295,0.0
0.5,0.01,0.01,0.75,0.00046771955535460937,7.357702042498087e-06,0.0009324354484274138,0.008660015304020248,0.03765986914246218,0.003954828684720641,0.0
0.5,0.01,0.01,0.75,0.0009354391107092187,1.103655306374713e-05,0.0009584939764945946,0.008604832538701512,0.0369128170748819,0.003886619582898094,0.0
0.5,0.01,0.01,0.9,0.00023385977767730469,7.357702042498087e-06,0.0008924279435713307,0.008729913473423981,0.03895714129807767,0.003932741927940007,0.0
0.5,0.01,0.01,0.9,0.00046771955535460937,7.357702042498087e-06,0.0009221653226597601,0.008696803814232738,0.038135384023739366,0.003783331514423951,0.0
0.5,0.01,0.01,0.9,0.0009354391107092187,1.103655306374713e-05,0.0009497567053191281,0.008637942197892755,0.03720514179697853,0.003750201379253,0.0
0.7,0.0001,0.0001,0.1,0.00023385977767730469,3.6788510212490435e-06,0.0008323400435575962,0.008840279004061452,0.04155688249325704,0.006257048273854996,0.0
0.7,0.0001,0.0001,0.1,0.00046771955535460937,3.6788510212490435e-06,0.0008370918927933761,0.008818205897933957,0.04149646871735707,0.006101141755403459,0.0
0.7,0.0001,0.0001,0.1,0.0009354391107092187,3.6788510212490435e-06,0.0008490481586124355,0.00877038083465772,0.04111254891567017,0.006036830316542202,0.0
0.7,0.0001,0.0001,0.25,0.00023385977767730469,3.6788510212490435e-06,0.0008297341907508781,0.008840279004061452,0.04159196145990864,0.006228465412138881,0.0
0.7,0.0001,0.0001,0.25,0.00046771955535460937,3.6788510212490435e-06,0.0008338728981497831,0.008814527046912707,0.041593910291389286,0.006031633432593817,0.0
0.7,0.0001,0.0001,0.25,0.0009354391107092187,3.6788510212490435e-06,0.0008441430239174366,0.008751986579551474,0.04120739204772818,0.005958227446822885,0.0
0.7,0.0001,0.0001,0.5,0.00023385977767730469,3.6788510212490435e-06,0.0008116465065630702,0.008814527046912707,0.04198432619801167,0.005656158567323034,0.0
0.7,0.0001,0.0001,0.5,0.00046771955535460937,3.6788510212490435e-06,0.0008271283379441599,0.008814527046912707,0.0417400726524376,0.005871179640687444,0.0
0.7,0.0001,0.0001,0.5,0.0009354391107092187,3.6788510212490435e-06,0.0008358656091196265,0.008751986579551474,0.04144579909886032,0.005789978328993935,0.0
0.7,0.0001,0.0001,0.75,0.00023385977767730469,3.6788510212490435e-06,0.0008191574940647871,0.008832921302018954,0.04174137187342469,0.005923798090664838,0.0
0.7,0.0001,0.0001,0.75,0.00046771955535460937,3.6788510212490435e-06,0.000839237889222438,0.008840279004061452,0.041397727922337764,0.006186240730058257,0.0
0.7,0.0001,0.0001,0.75,0.0009354391107092187,3.6788510212490435e-06,0.0008432233111621244,0.00877405968567897,0.041179458796505614,0.006137519943042152,0.0
0.7,0.0001,0.0001,0.9,0.00023385977767730469,3.6788510212490435e-06,0.0008153253575843192,0.008836600153040202,0.041802435259818214,0.005846494441932617,0.0
0.7,0.0001,0.0001,0.9,0.00046771955535460937,3.6788510212490435e-06,0.0008252889124335354,0.008836600153040202,0.04160885133274089,0.00584909288390681,0.0
0.7,0.0001,0.0001,0.9,0.0009354391107092187,3.6788510212490435e-06,0.000839237889222438,0.00877405968567897,0.041247667898328164,0.006017342001735758,0.0
0.7,0.0001,0.001,0.1,0.00023385977767730469,3.6788510212490435e-06,0.0008487415876939981,0.008869709812231443,0.041073572286057285,0.006768941342770875,0.0
0.7,0.0001,0.001,0.1,0.00046771955535460937,3.6788510212490435e-06,0.000856712431573371,0.008873388663252694,0.040904023947241235,0.006735811207599922,0.0
0.7,0.0001,0.001,0.1,0.0009354391107092187,3.6788510212490435e-06,0.0008660628445857125,0.00880716934487021,0.040566876101089784,0.0066175820977741745,0.0
0.7,0.0001,0.001,0.25,0.00023385977767730469,3.6788510212490435e-06,0.0008467488767241548,0.008851315557125199,0.041115796968137906,0.0067124252298321925,0.0
0.7,0.0001,0.001,0.25,0.00046771955535460937,3.6788510212490435e-06,0.0008547197206035277,0.008851315557125199,0.040982626816960556,0.006691637694038654,0.0
0.7,0.0001,0.001,0.25,0.0009354391107092187,3.6788510212490435e-06,0.0008606978535130573,0.008788775089763964,0.04063963247636717,0.006577306247174195,0.0
0.7,0.0001,0.001,0.5,0.00023385977767730469,3.6788510212490435e-06,0.0008395444601408754,0.008851315557125199,0.041154123987257235,0.006516892471274224,0.0
0.7,0.0001,0.001,0.5,0.00046771955535460937,3.6788510212490435e-06,0.0008538000078482155,0.008851315557125199,0.04099431980584441,0.006668901326764472,0.0
0.7,0.0001,0.001,0.5,0.0009354391107092187,3.6788510212490435e-06,0.0008564058606549337,0.008788775089763964,0.040771503406557434,0.006509097145351648,0.0
0.7,0.0001,0.001,0.75,0.00023385977767730469,3.6788510212490435e-06,0.0008337196126905645,0.00884763670610395,0.041342511030386185,0.006371379720719457,0.0
